OBJECTID_1,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_2025,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,ASSAULT_RATE_2025,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_2025,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,AUTOTHEFT_RATE_2025,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_2025,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BIKETHEFT_RATE_2025,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_2025,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,BREAKENTER_RATE_2025,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_2025,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,HOMICIDE_RATE_2025,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_2025,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,ROBBERY_RATE_2025,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_2025,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,SHOOTING_RATE_2025,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_2025,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTFROMMV_RATE_2025,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_2025,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,THEFTOVER_RATE_2025,POPULATION_2025,Shape__Area,Shape__Length
86,South Riverdale,70,209,202,228,236,292,250,214,224,300,330,305,263,764.727416992188,730.428466796875,789.801879882813,808.551452636719,987.22021484375,838.419738769531,715.982482910156,750.443908691406,991.34228515625,1059.79833984375,959.330688476563,828.737976074219,20,26,28,39,36,41,43,46,77,85,92,69,73.1796569824219,94.0155487060547,96.9932098388672,133.616561889648,121.71208190918,137.500839233398,143.865631103516,154.109008789063,254.444519042969,272.978363037109,289.371887207031,217.425552368164,68,91,129,114,135,72,112,94,52,85,51,30,248.810836791992,329.054412841797,446.861572265625,390.571472167969,456.420318603516,241.464889526367,374.719787597656,314.918426513672,171.832656860352,272.978363037109,160.412673950195,94.5328521728516,88,98,150,93,91,132,143,135,101,96,94,84,321.990478515625,354.366302490234,519.606506347656,318.624084472656,307.661102294922,442.685638427734,478.436889648438,452.276458740234,333.751892089844,308.304962158203,295.662567138672,264.691986083984,1,0,3,5,2,0,0,2,1,1,0,0,3.65898275375366,0,10.3921298980713,17.1303272247314,6.76178216934204,0,0,6.70039176940918,3.30447435379028,3.21150994300842,0,0,55,42,45,66,36,35,36,31,39,43,40,22,201.244049072266,151.871276855469,155.881942749023,226.120330810547,121.71208190918,117.378761291504,120.445648193359,103.856079101563,128.874496459961,138.094924926758,125.813858032227,69.324089050293,2,0,7,9,4,6,3,2,6,3,4,1,7.31796550750732,0,24.2483024597168,30.8345890045166,13.5235643386841,20.1220741271973,10.0371370315552,6.70039176940918,19.8268451690674,9.63453006744385,12.5813856124878,3.15109491348267,214,149,149,121,164,158,137,124,80,90,108,111,783.022338867188,538.781433105469,516.142456054688,414.553924560547,554.466186523438,529.881286621094,458.362609863281,415.42431640625,264.357940673828,289.035919189453,339.697418212891,349.771545410156,18,17,22,25,23,21,22,21,22,26,28,28,65.861686706543,61.4717063903809,76.2089538574219,85.6516342163086,77.760498046875,70.4272613525391,73.6056747436523,70.354118347168,72.6984329223633,83.4992599487305,88.0697021484375,88.2306594848633,31735,11030185.232666,42678.1504457333
87,Blake-Jones,69,72,65,64,61,63,68,57,47,48,77,60,54,900,817.09619140625,802.4072265625,763.741088867188,784.655639648438,847.668884277344,715.361450195313,596.068481445313,603.849548339844,946.876525878906,726.304321289063,658.938354492188,4,2,5,8,11,8,7,6,8,6,5,12,50,25.1414203643799,62.6880645751953,100.16276550293,137.003356933594,99.7257537841797,87.8514022827148,76.0938491821289,100.641593933105,73.782585144043,60.5253601074219,146.430755615234,12,15,11,16,6,18,20,19,6,11,13,3,150,188.560653686523,137.91374206543,200.325531005859,74.7291107177734,224.382949829102,251.004013061523,240.963851928711,75.4811935424805,135.268081665039,157.365936279297,36.6076889038086,20,28,23,17,27,18,27,27,23,34,13,8,250,351.979888916016,288.365081787109,212.84587097168,336.280975341797,224.382949829102,338.855407714844,342.422332763672,289.344573974609,418.101318359375,157.365936279297,97.6204986572266,0,0,1,0,0,0,0,0,1,1,2,0,0,0,12.5376129150391,0,0,0,0,0,12.5801992416382,12.29709815979,24.2101440429688,0,11,11,11,14,13,9,4,13,10,11,17,4,137.5,138.277816772461,137.91374206543,175.28483581543,161.913070678711,112.191474914551,50.2008018493652,164.870010375977,125.801986694336,135.268081665039,205.786224365234,48.8102493286133,1,1,4,2,2,2,2,1,2,4,1,1,12.5,12.5707101821899,50.1504516601563,25.0406913757324,24.9097023010254,24.9314384460449,25.1004009246826,12.6823081970215,25.1603984832764,49.1883926391602,12.1050720214844,12.2025623321533,28,17,21,17,9,22,26,13,14,15,21,3,350,213.702072143555,263.289855957031,212.84587097168,112.093658447266,274.245819091797,326.305206298828,164.870010375977,176.122787475586,184.456466674805,254.206512451172,36.6076889038086,1,1,0,2,1,4,5,2,1,3,4,4,12.5,12.5707101821899,0,25.0406913757324,12.4548511505127,49.8628768920898,62.7510032653809,25.364616394043,12.5801992416382,36.8912925720215,48.4202880859375,48.8102493286133,8195,941209.260253906,4042.83762584962
88,North Riverdale,68,44,64,53,58,55,71,34,57,78,79,63,81,359.771057128906,528.357971191406,427.695281982422,468.648986816406,444.049743652344,575.457946777344,278.551544189453,473.776092529297,645.962707519531,643.532104492188,508.351501464844,662.902038574219,11,11,7,9,11,22,14,13,29,27,24,13,89.9427642822266,90.8115234375,56.4880561828613,72.7213973999023,88.809944152832,178.310913085938,114.697692871094,108.054191589355,240.165634155273,219.941345214844,193.65771484375,106.39168548584,27,24,30,26,46,38,36,17,21,15,15,13,220.768600463867,198.134231567383,242.091674804688,210.084030151367,371.387054443359,307.991577148438,294.936920166016,141.301635742188,173.913040161133,122.189636230469,121.036071777344,106.39168548584,43,51,41,28,33,43,34,32,30,32,20,36,351.594451904297,421.035247802734,330.858612060547,226.244338989258,266.429840087891,348.516784667969,278.551544189453,265.979553222656,248.447204589844,260.671234130859,161.381423950195,294.623138427734,0,0,1,1,0,0,0,1,0,1,0,2,0,0,8.06972217559814,8.08015537261963,0,0,0,8.31186103820801,0,8.14597606658936,0,16.3679523468018,22,31,33,24,19,23,15,5,11,8,9,10,179.885528564453,255.923385620117,266.300842285156,193.923721313477,153.399002075195,186.415954589844,122.890380859375,41.5593032836914,91.0973052978516,65.1678085327148,72.6216430664063,81.8397598266602,0,0,2,0,0,1,0,1,0,2,1,1,0,0,16.1394443511963,0,0,8.10504150390625,0,8.31186103820801,0,16.2919521331787,8.06907081604004,8.18397617340088,50,44,49,40,33,55,37,32,29,20,26,33,408.830749511719,363.24609375,395.416412353516,323.206207275391,266.429840087891,445.777282714844,303.129608154297,265.979553222656,240.165634155273,162.919525146484,209.795852661133,270.071197509766,3,2,6,4,5,4,2,0,3,3,5,3,24.5298442840576,16.5111865997314,48.4183349609375,32.3206214904785,40.3681564331055,32.420166015625,16.385383605957,0,24.8447208404541,24.4379272460938,40.3453559875488,24.5519275665283,12219,1786063.19213867,5475.70847607407
89,Playter Estates-Danforth,67,55,43,71,76,56,82,75,57,97,108,110,118,713.266784667969,557.717224121094,900.67236328125,961.416809082031,705.112060546875,1029.37487792969,946.372253417969,726.48486328125,1215.08203125,1311.63464355469,1306.10302734375,1400.26110839844,4,9,10,8,11,10,8,7,19,32,17,21,51.8739471435547,116.731513977051,126.855255126953,101.201774597168,138.504150390625,125.533515930176,100.94637298584,89.2174377441406,238.005767822266,388.632507324219,201.852294921875,249.199005126953,21,9,15,16,14,11,32,26,27,11,12,12,272.338226318359,116.731513977051,190.28288269043,202.403549194336,176.278015136719,138.086868286133,403.785491943359,331.379058837891,338.218719482422,133.592422485352,142.483963012695,142.399429321289,36,40,24,15,24,35,50,41,31,25,41,20,466.865509033203,518.806762695313,304.452606201172,189.753326416016,302.190887451172,439.367309570313,630.914855957031,522.559265136719,388.3251953125,303.619140625,486.820220947266,237.332382202148,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25.1825733184814,0,0,0,0,0,0,0,16,15,12,6,7,10,7,12,14,19,13,5,207.495788574219,194.552536010742,152.226303100586,75.9013290405273,88.1390075683594,125.533515930176,88.3280792236328,152.94416809082,175.372665405273,230.750549316406,154.357635498047,59.3330955505371,0,0,0,2,1,2,1,1,1,2,0,1,0,0,0,25.300443649292,12.5912866592407,25.1067028045654,12.61829662323,12.7453479766846,12.5266189575195,24.2895317077637,0,11.8666191101074,38,24,13,24,20,67,31,34,43,26,37,60,492.802490234375,311.284057617188,164.911834716797,303.605316162109,251.825729370117,841.074584960938,391.167205810547,433.341827392578,538.644592285156,315.763916015625,439.325561523438,711.997131347656,0,2,3,2,2,7,7,2,4,0,2,3,0,25.9403381347656,38.0565757751465,25.300443649292,25.1825733184814,87.8734588623047,88.3280792236328,25.4906959533691,50.1064758300781,0,23.7473278045654,35.5998573303223,8427,887588.452148438,4501.78910920767
90,Danforth,66,93,103,76,85,111,96,62,92,129,137,125,160,941.486145019531,1042.82678222656,762.439819335938,852.044921875,1108.66955566406,959.136779785156,623.930786132813,937.245300292969,1298.962890625,1349.62072753906,1210.65380859375,1561.73742675781,12,8,6,6,14,13,10,21,26,26,24,27,121.482078552246,80.9962539672852,60.1926155090332,60.1443481445313,139.83219909668,129.883102416992,100.633995056152,213.936431884766,261.806457519531,256.132415771484,232.445526123047,263.543182373047,10,11,28,10,24,28,40,66,32,13,16,4,101.235069274902,111.369850158691,280.898864746094,100.240577697754,239.712341308594,279.748229980469,402.535980224609,672.371643066406,322.223327636719,128.066207885742,154.963684082031,39.0434341430664,39,40,41,29,30,40,40,51,58,24,13,19,394.816772460938,404.981262207031,411.316223144531,290.697662353516,299.640441894531,399.640319824219,402.535980224609,519.559875488281,584.02978515625,236.429901123047,125.907989501953,185.456314086914,1,1,1,1,1,0,1,0,0,0,0,1,10.1235065460205,10.1245317459106,10.0321025848389,10.0240573883057,9.98801422119141,0,10.0633993148804,0,0,0,0,9.7608585357666,18,21,21,34,38,21,17,12,24,20,24,7,182.223129272461,212.615173339844,210.674163818359,340.817962646484,379.544555664063,209.811172485352,171.077789306641,122.249389648438,241.667510986328,197.024917602539,232.445526123047,68.3260116577148,0,2,1,1,1,1,1,0,2,2,0,0,0,20.2490634918213,10.0321025848389,10.0240573883057,9.98801422119141,9.99100780487061,10.0633993148804,0,20.1389579772949,19.7024917602539,0,0,44,69,20,16,34,59,60,51,41,28,32,32,445.434295654297,698.592712402344,200.642059326172,160.384918212891,339.592498779297,589.469482421875,603.803955078125,519.559875488281,412.848663330078,275.834899902344,309.927368164063,312.347473144531,3,5,4,3,5,4,2,5,3,5,4,1,30.3705196380615,50.6226577758789,40.1284103393555,30.0721740722656,49.940071105957,39.9640312194824,20.1267986297607,50.9372444152832,30.208438873291,49.2562294006348,38.7409210205078,9.7608585357666,10245,1119675.31640625,6233.29023224189
91,Greenwood-Coxwell,65,112,136,100,74,121,126,118,109,113,129,121,104,755.327758789063,916.998168945313,671.050842285156,494.883972167969,803.5595703125,836.153686523438,787.559204101563,734.847961425781,752.98193359375,839.406555175781,775.690734863281,671.140930175781,16,17,14,13,23,29,29,21,24,32,48,23,107.903968811035,114.624771118164,93.9471206665039,86.939079284668,152.742721557617,192.44807434082,193.552688598633,141.576217651367,159.925369262695,208.224884033203,307.712036132813,148.425399780273,16,24,37,27,26,39,56,61,32,16,20,16,107.903968811035,161.823211669922,248.288818359375,180.565765380859,172.66569519043,258.809478759766,373.756927490234,411.245208740234,213.233825683594,104.112442016602,128.213348388672,103.252449035645,48,34,62,33,38,48,41,38,35,22,45,21,323.711883544922,229.249542236328,416.051544189453,220.691497802734,252.357543945313,318.534729003906,273.643463134766,256.185546875,233.224502563477,143.154602050781,288.480041503906,135.518844604492,2,0,0,0,1,0,0,0,1,1,0,1,13.4879961013794,0,0,0,6.64098834991455,0,0,0,6.6635570526123,6.5070276260376,0,6.45327806472778,16,20,14,23,20,11,22,14,32,7,11,9,107.903968811035,134.852676391602,93.9471206665039,153.815292358398,132.819763183594,72.9975433349609,146.833084106445,94.3841400146484,213.233825683594,45.5491943359375,70.5173416137695,58.0795059204102,2,1,1,1,0,5,2,2,1,0,3,1,13.4879961013794,6.74263381958008,6.71050882339478,6.68762111663818,0,33.1807022094727,13.348461151123,13.4834489822388,6.6635570526123,0,19.2320022583008,6.45327806472778,52,61,58,36,65,99,98,59,40,36,49,36,350.687896728516,411.300659179688,389.209503173828,240.754364013672,431.664245605469,656.977905273438,654.074645996094,397.761749267578,266.542266845703,234.252990722656,314.122711181641,232.318023681641,4,7,7,8,6,5,4,7,7,3,4,4,26.9759922027588,47.1984367370605,46.973560333252,53.5009689331055,39.8459281921387,33.1807022094727,26.6969223022461,47.1920700073242,46.6448974609375,19.5210819244385,25.6426696777344,25.8131122589111,15496,1675165.80297852,6843.0068886632
92,Woodbine Corridor,64,87,72,83,79,90,97,71,73,109,100,105,100,692.730285644531,568.181823730469,641.421936035156,608.441162109375,688.863403320313,742.498474121094,547.374938964844,570.178894042969,836.659484863281,743.826232910156,764.080932617188,728.756713867188,6,10,10,6,10,8,11,13,18,34,22,9,47.7745056152344,78.9141387939453,77.2797546386719,46.2107200622559,76.5403747558594,61.236988067627,84.8045654296875,101.538703918457,138.163955688477,252.900924682617,160.093139648438,65.5881042480469,5,14,29,18,20,24,31,19,14,9,10,3,39.8120880126953,110.479797363281,224.111282348633,138.63215637207,153.080749511719,183.710968017578,238.994674682617,148.402725219727,107.46085357666,66.9443588256836,72.7696151733398,21.8627014160156,32,25,52,30,24,33,34,31,23,25,21,17,254.79736328125,197.285354614258,401.854705810547,231.053604125977,183.696899414063,252.602569580078,262.123199462891,242.130752563477,176.542831420898,185.956558227539,152.816177368164,123.888648986816,0,3,0,0,0,0,1,1,1,0,0,0,0,23.6742420196533,0,0,0,0,7.70950603485107,7.81066942214966,7.67577505111694,0,0,0,10,16,9,18,24,12,6,8,8,7,5,3,79.6241760253906,126.262626647949,69.5517807006836,138.63215637207,183.696899414063,91.8554840087891,46.2570343017578,62.4853553771973,61.4062004089355,52.0678367614746,36.3848075866699,21.8627014160156,0,1,1,0,0,2,0,0,1,1,0,0,0,7.89141416549683,7.72797536849976,0,0,15.3092470169067,0,0,7.67577505111694,7.43826246261597,0,0,40,35,28,38,80,68,54,33,24,34,19,18,318.496704101563,276.199493408203,216.38330078125,292.667907714844,612.322998046875,520.514404296875,416.313323974609,257.752075195313,184.218612670898,252.900924682617,138.262268066406,131.176208496094,2,3,6,3,7,3,4,2,5,3,2,6,15.9248352050781,23.6742420196533,46.3678512573242,23.1053600311279,53.5782623291016,22.9638710021973,30.8380241394043,15.6213388442993,38.3788757324219,22.3147869110107,14.5539226531982,43.7254028320313,13722,1595664.3737793,5428.02138814825
93,The Beaches,63,85,105,79,115,99,82,87,93,117,114,141,125,386.328521728516,477.424621582031,355.984130859375,513.874633789063,438.014343261719,360.724975585938,383.428833007813,412.197509765625,512.236755371094,485.933502197266,590.155700683594,525.563415527344,7,26,7,13,32,21,24,31,58,58,59,39,31.8152904510498,118.219436645508,31.5428981781006,58.0901756286621,141.58039855957,92.3807830810547,105.773468017578,137.399169921875,253.929336547852,247.22932434082,246.944580078125,163.975784301758,54,18,89,31,37,37,47,21,21,25,8,16,245.432235717773,81.8442230224609,401.04541015625,138.522720336914,163.702331542969,162.766143798828,207.139709472656,93.0768585205078,91.9399337768555,106.564361572266,33.4840126037598,67.2721176147461,45,42,77,34,43,58,64,39,43,39,30,36,204.52685546875,190.969848632813,346.971893310547,151.928146362305,190.248657226563,255.146926879883,282.062591552734,172.857009887695,188.257949829102,166.24040222168,125.565040588379,151.362258911133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.26257467269897,4.18550157546997,0,17,11,16,48,12,16,6,17,20,18,11,6,77.2657012939453,50.0159149169922,72.0980529785156,214.486801147461,53.0926475524902,70.3853607177734,26.4433670043945,75.3479309082031,87.5618438720703,76.7263412475586,46.0405158996582,25.2270431518555,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,8.79817008972168,0,0,0,0,8.37100315093994,0,68,97,65,63,98,53,60,48,50,49,35,58,309.062805175781,441.049438476563,292.898345947266,281.513916015625,433.589935302734,233.151504516602,264.433685302734,212.747100830078,218.904602050781,208.866149902344,146.492553710938,243.861419677734,8,5,3,8,6,9,10,7,8,16,3,12,36.3603324890137,22.7345066070557,13.5183849334717,35.7477989196777,26.5463237762451,39.5917663574219,44.0722770690918,31.0256175994873,35.0247344970703,68.2011947631836,12.5565042495728,50.4540863037109,23784,3595720.48486328,11297.1740986166
94,East End-Danforth,62,179,194,172,173,185,185,145,184,219,217,201,200,830.279724121094,899.313903808594,780.151489257813,773.841491699219,813.615966796875,804.662719726563,628.004699707031,798.333923339844,929.5810546875,890.073852539063,802.747741699219,796.241760253906,20,14,25,25,29,23,31,38,39,53,44,37,92.768684387207,64.8989410400391,113.394111633301,111.826805114746,127.53980255127,100.03914642334,134.263061523438,164.873306274414,165.54182434082,217.391311645508,175.725860595703,147.304718017578,40,46,51,38,45,31,49,42,45,27,24,16,185.537368774414,213.239379882813,231.323989868164,169.976745605469,197.906585693359,134.835372924805,212.222274780273,182.228393554688,191.009811401367,110.746513366699,95.850471496582,63.6993408203125,80,90,77,63,79,62,61,67,69,44,62,49,371.074737548828,417.207489013672,349.253875732422,281.803527832031,347.436004638672,269.670745849609,264.195068359375,290.697662353516,292.881713867188,180.475799560547,247.613723754883,195.079223632813,3,0,0,0,1,0,0,2,0,2,0,0,13.9153022766113,0,0,0,4.39792394638062,0,0,8.6775426864624,0,8.20344543457031,0,0,34,34,42,42,32,27,27,28,24,17,29,13,157.706756591797,157.611724853516,190.502105712891,187.869033813477,140.73356628418,117.437255859375,116.938804626465,121.485595703125,101.871894836426,69.7292861938477,115.819320678711,51.7557144165039,1,0,2,2,2,2,2,2,2,1,1,1,4.63843393325806,0,9.07152938842773,8.94614410400391,8.79584789276123,8.69905662536621,8.66213321685791,8.6775426864624,8.48932456970215,4.10172271728516,3.99376964569092,3.98120880126953,79,116,78,66,96,67,111,83,83,65,46,49,366.436279296875,537.734069824219,353.789642333984,295.222747802734,422.200714111328,291.418395996094,480.748413085938,360.118011474609,352.306976318359,266.611968994141,183.713409423828,195.079223632813,4,9,11,9,8,9,5,8,12,6,10,10,18.5537357330322,41.7207489013672,49.8934097290039,40.2576484680176,35.1833915710449,39.145751953125,21.6553344726563,34.7101707458496,50.9359474182129,24.6103363037109,39.9376983642578,39.8120880126953,25118,2638981.39208984,7373.0721817403
95,Taylor-Massey,61,119,93,97,100,123,114,112,116,115,142,146,131,739.406005859375,579.475341796875,597.990234375,616.903137207031,757.2958984375,702.966003417969,697.775817871094,734.270141601563,719.379455566406,865.378784179688,874.251525878906,788.72900390625,14,8,6,5,12,12,15,20,15,28,14,32,86.9889373779297,49.8473434448242,36.9890899658203,30.845157623291,73.8825302124023,73.9964218139648,93.4521179199219,126.598304748535,93.8320999145508,170.638061523438,83.8323364257813,192.666625976563,9,8,9,5,17,4,17,17,11,16,13,4,55.9214630126953,49.8473434448242,55.4836311340332,30.845157623291,104.666915893555,24.6654739379883,105.912406921387,107.608558654785,68.8102111816406,97.5074691772461,77.8443145751953,24.0833282470703,32,71,42,27,41,63,31,16,25,18,20,24,198.83186340332,442.395172119141,258.923614501953,166.563842773438,252.43196105957,388.481231689453,193.134384155273,101.27864074707,156.386840820313,109.695899963379,119.760482788086,144.499969482422,0,1,1,1,0,1,0,0,1,0,0,0,0,6.23091793060303,6.16484785079956,6.16903162002563,0,6.16636848449707,0,0,6.25547361373901,0,0,0,25,40,17,18,18,13,27,10,10,29,16,13,155.337387084961,249.236709594727,104.80241394043,111.04256439209,110.823791503906,80.1627883911133,168.213821411133,63.2991523742676,62.5547370910645,176.732284545898,95.8083801269531,78.2708206176758,2,0,2,2,1,2,3,2,3,1,0,0,12.4269914627075,0,12.3296957015991,12.3380632400513,6.15687704086304,12.3327369689941,18.6904239654541,12.6598300933838,18.7664203643799,6.09421682357788,0,0,30,47,35,38,30,47,56,54,58,33,33,35,186.404876708984,292.853149414063,215.769683837891,234.423202514648,184.706314086914,289.8193359375,348.887908935547,341.8154296875,362.817474365234,201.109146118164,197.604797363281,210.729125976563,4,3,5,2,4,3,8,10,4,3,4,4,24.853982925415,18.6927528381348,30.824239730835,12.3380632400513,24.6275081634521,18.4991054534912,49.8411331176758,63.2991523742676,25.0218944549561,18.2826499938965,23.9520950317383,24.0833282470703,16609,1062886.52294922,5941.40034404397
96,Woodbine-Lumsden,60,51,41,36,34,41,35,31,33,41,32,53,58,626.7666015625,506.1103515625,443.677581787109,414.887115478516,494.98974609375,419.714599609375,372.32763671875,399.757720947266,490.313323974609,373.962829589844,609.195373535156,672.463745117188,2,6,1,1,3,6,4,9,23,17,10,15,24.5790824890137,74.0649337768555,12.3243780136108,12.2025623321533,36.2187614440918,71.9510726928711,48.0422782897949,109.024833679199,275.053802490234,198.667755126953,114.942527770996,173.913040161133,5,3,7,2,6,8,7,3,1,5,4,2,61.4477081298828,37.0324668884277,86.2706451416016,24.4051246643066,72.4375228881836,95.9347610473633,84.0739822387695,36.341609954834,11.9588613510132,58.4316940307617,45.9770126342773,23.1884059906006,36,18,14,10,14,10,12,11,6,12,11,6,442.423492431641,222.194793701172,172.541290283203,122.02562713623,169.020889282227,119.91845703125,144.126831054688,133.252578735352,71.7531661987305,140.236068725586,126.436782836914,69.5652160644531,0,1,0,1,0,1,0,0,0,1,0,1,0,12.3441553115845,0,12.2025623321533,0,11.9918451309204,0,0,0,11.6863384246826,0,11.5942029953003,5,7,3,6,6,3,6,2,5,0,11,2,61.4477081298828,86.4090881347656,36.9731330871582,73.2153778076172,72.4375228881836,35.9755363464355,72.0634155273438,24.2277412414551,59.7943077087402,0,126.436782836914,23.1884059906006,0,0,1,1,1,0,0,0,0,0,3,1,0,0,12.3243780136108,12.2025623321533,12.0729207992554,0,0,0,0,0,34.4827575683594,11.5942029953003,49,35,36,17,34,35,38,32,15,13,20,21,602.187561035156,432.045440673828,443.677581787109,207.443557739258,410.479309082031,419.714599609375,456.401641845703,387.643859863281,179.382919311523,151.922409057617,229.885055541992,243.478256225586,2,3,6,0,3,5,1,0,1,4,1,4,24.5790824890137,37.0324668884277,73.9462661743164,0,36.2187614440918,59.959228515625,12.0105695724487,0,11.9588613510132,46.7453536987305,11.4942531585693,46.3768119812012,8625,1196277.1640625,4871.17849073059
